,movie,year,content_rating,genre,runtime_min,imdb_rating,metascore,votes
37,Aquaman,(2018),12,"['Action', ' Adventure', ' Fantasy']",143,6.8,55,473345
38,Oblivion,(I) (2013),12,"['Action', ' Adventure', ' Sci-Fi']",124,7.0,54,526423
39,Mean Girls,(2004),6,['Comedy'],97,7.1,66,385391
40,My Policeman,(2022),16,"['Drama', ' Romance']",113,6.5,50,10990
41,The People We Hate at the Wedding,(2022),16,['Comedy'],99,5.7,37,2290
42,Knives Out,(2019),12,"['Comedy', ' Crime', ' Drama']",130,7.9,82,622745
43,Once Upon a Time... in Hollywood,(2019),16,"['Comedy', ' Drama']",161,7.6,83,730262
44,The Dark Knight,(2008),16,"['Action', ' Crime', ' Drama']",152,9.0,84,2637033
45,Inception,(2010),12,"['Action', ' Adventure', ' Sci-Fi']",148,8.8,74,2336780
46,Aquaman,(2018),12,"['Action', ' Adventure', ' Fantasy']",143,6.8,55,473345
47,Oblivion,(I) (2013),12,"['Action', ' Adventure', ' Sci-Fi']",124,7.0,54,526423
48,Mean Girls,(2004),6,['Comedy'],97,7.1,66,385391
49,My Policeman,(2022),16,"['Drama', ' Romance']",113,6.5,50,10990
50,The People We Hate at the Wedding,(2022),16,['Comedy'],99,5.7,37,2290
51,Knives Out,(2019),12,"['Comedy', ' Crime', ' Drama']",130,7.9,82,622745
52,Once Upon a Time... in Hollywood,(2019),16,"['Comedy', ' Drama']",161,7.6,83,730262
53,The Dark Knight,(2008),16,"['Action', ' Crime', ' Drama']",152,9.0,84,2637033
54,Inception,(2010),12,"['Action', ' Adventure', ' Sci-Fi']",148,8.8,74,2336780
55,Aquaman,(2018),12,"['Action', ' Adventure', ' Fantasy']",143,6.8,55,473345
56,Oblivion,(I) (2013),12,"['Action', ' Adventure', ' Sci-Fi']",124,7.0,54,526423
57,Mean Girls,(2004),6,['Comedy'],97,7.1,66,385391
58,Run Sweetheart Run,(2020),18,"['Horror', ' Thriller']",104,5.4,51,3382
59,My Policeman,(2022),16,"['Drama', ' Romance']",113,6.5,50,10990
60,The People We Hate at the Wedding,(2022),16,['Comedy'],99,5.7,37,2290
61,Knives Out,(2019),12,"['Comedy', ' Crime', ' Drama']",130,7.9,82,622745
62,Once Upon a Time... in Hollywood,(2019),16,"['Comedy', ' Drama']",161,7.6,83,730262
63,The Dark Knight,(2008),16,"['Action', ' Crime', ' Drama']",152,9.0,84,2637033
64,Inception,(2010),12,"['Action', ' Adventure', ' Sci-Fi']",148,8.8,74,2336780
65,Aquaman,(2018),12,"['Action', ' Adventure', ' Fantasy']",143,6.8,55,473345
66,Oblivion,(I) (2013),12,"['Action', ' Adventure', ' Sci-Fi']",124,7.0,54,526423
67,Mean Girls,(2004),6,['Comedy'],97,7.1,66,385391
68,Run Sweetheart Run,(2020),18,"['Horror', ' Thriller']",104,5.4,51,3382
69,The People We Hate at the Wedding,(2022),16,['Comedy'],99,5.7,37,2290
70,Knives Out,(2019),12,"['Comedy', ' Crime', ' Drama']",130,7.9,82,622745
71,Once Upon a Time... in Hollywood,(2019),16,"['Comedy', ' Drama']",161,7.6,83,730262
72,The Dark Knight,(2008),16,"['Action', ' Crime', ' Drama']",152,9.0,84,2637033
73,Inception,(2010),12,"['Action', ' Adventure', ' Sci-Fi']",148,8.8,74,2336780
74,Aquaman,(2018),12,"['Action', ' Adventure', ' Fantasy']",143,6.8,55,473345
75,Oblivion,(I) (2013),12,"['Action', ' Adventure', ' Sci-Fi']",124,7.0,54,526423
76,Mean Girls,(2004),6,['Comedy'],97,7.1,66,385391
77,Run Sweetheart Run,(2020),18,"['Horror', ' Thriller']",104,5.4,51,3382
78,The People We Hate at the Wedding,(2022),16,['Comedy'],99,5.7,37,2290
79,Knives Out,(2019),12,"['Comedy', ' Crime', ' Drama']",130,7.9,82,622745
80,Once Upon a Time... in Hollywood,(2019),16,"['Comedy', ' Drama']",161,7.6,83,730262
81,The Dark Knight,(2008),16,"['Action', ' Crime', ' Drama']",152,9.0,84,2637033
82,Inception,(2010),12,"['Action', ' Adventure', ' Sci-Fi']",148,8.8,74,2336780
83,Aquaman,(2018),12,"['Action', ' Adventure', ' Fantasy']",143,6.8,55,473345
84,Oblivion,(I) (2013),12,"['Action', ' Adventure', ' Sci-Fi']",124,7.0,54,526423
85,Mean Girls,(2004),6,['Comedy'],97,7.1,66,385391
86,Run Sweetheart Run,(2020),18,"['Horror', ' Thriller']",104,5.4,51,3382
87,The People We Hate at the Wedding,(2022),16,['Comedy'],99,5.7,37,2290
88,Knives Out,(2019),12,"['Comedy', ' Crime', ' Drama']",130,7.9,82,622745
89,Once Upon a Time... in Hollywood,(2019),16,"['Comedy', ' Drama']",161,7.6,83,730262
90,The Dark Knight,(2008),16,"['Action', ' Crime', ' Drama']",152,9.0,84,2637033
91,Inception,(2010),12,"['Action', ' Adventure', ' Sci-Fi']",148,8.8,74,2336780
92,Aquaman,(2018),12,"['Action', ' Adventure', ' Fantasy']",143,6.8,55,473345
93,Oblivion,(I) (2013),12,"['Action', ' Adventure', ' Sci-Fi']",124,7.0,54,526423
94,Mean Girls,(2004),6,['Comedy'],97,7.1,66,385391
95,Run Sweetheart Run,(2020),18,"['Horror', ' Thriller']",104,5.4,51,3382
96,The People We Hate at the Wedding,(2022),16,['Comedy'],99,5.7,37,2290
97,Knives Out,(2019),12,"['Comedy', ' Crime', ' Drama']",130,7.9,82,622745
98,Once Upon a Time... in Hollywood,(2019),16,"['Comedy', ' Drama']",161,7.6,83,730262
99,The Dark Knight,(2008),16,"['Action', ' Crime', ' Drama']",152,9.0,84,2637033
100,Inception,(2010),12,"['Action', ' Adventure', ' Sci-Fi']",148,8.8,74,2336780
101,Aquaman,(2018),12,"['Action', ' Adventure', ' Fantasy']",143,6.8,55,473345
102,Oblivion,(I) (2013),12,"['Action', ' Adventure', ' Sci-Fi']",124,7.0,54,526423
103,Mean Girls,(2004),6,['Comedy'],97,7.1,66,385391
104,Run Sweetheart Run,(2020),18,"['Horror', ' Thriller']",104,5.4,51,3382
105,The People We Hate at the Wedding,(2022),16,['Comedy'],99,5.7,37,2290
106,Knives Out,(2019),12,"['Comedy', ' Crime', ' Drama']",130,7.9,82,622745
107,Once Upon a Time... in Hollywood,(2019),16,"['Comedy', ' Drama']",161,7.6,83,730262
108,The Dark Knight,(2008),16,"['Action', ' Crime', ' Drama']",152,9.0,84,2637033
109,Inception,(2010),12,"['Action', ' Adventure', ' Sci-Fi']",148,8.8,74,2336780
110,Aquaman,(2018),12,"['Action', ' Adventure', ' Fantasy']",143,6.8,55,473345
111,Oblivion,(I) (2013),12,"['Action', ' Adventure', ' Sci-Fi']",124,7.0,54,526423
112,Mean Girls,(2004),6,['Comedy'],97,7.1,66,385391
113,Run Sweetheart Run,(2020),18,"['Horror', ' Thriller']",104,5.4,51,3382
114,The People We Hate at the Wedding,(2022),16,['Comedy'],99,5.7,37,2290
115,Knives Out,(2019),12,"['Comedy', ' Crime', ' Drama']",130,7.9,82,622745
116,Once Upon a Time... in Hollywood,(2019),16,"['Comedy', ' Drama']",161,7.6,83,730262
117,The Dark Knight,(2008),16,"['Action', ' Crime', ' Drama']",152,9.0,84,2637033
118,Inception,(2010),12,"['Action', ' Adventure', ' Sci-Fi']",148,8.8,74,2336780
119,Aquaman,(2018),12,"['Action', ' Adventure', ' Fantasy']",143,6.8,55,473345
120,Oblivion,(I) (2013),12,"['Action', ' Adventure', ' Sci-Fi']",124,7.0,54,526423
121,Mean Girls,(2004),6,['Comedy'],97,7.1,66,385391
122,Run Sweetheart Run,(2020),18,"['Horror', ' Thriller']",104,5.4,51,3382
123,No Country for Old Men,(2007),16,"['Crime', ' Drama', ' Thriller']",122,8.2,92,968828
124,The People We Hate at the Wedding,(2022),16,['Comedy'],99,5.7,37,2290
125,Knives Out,(2019),12,"['Comedy', ' Crime', ' Drama']",130,7.9,82,622745
126,Once Upon a Time... in Hollywood,(2019),16,"['Comedy', ' Drama']",161,7.6,83,730262
127,The Dark Knight,(2008),16,"['Action', ' Crime', ' Drama']",152,9.0,84,2637033
128,Inception,(2010),12,"['Action', ' Adventure', ' Sci-Fi']",148,8.8,74,2336780
129,Aquaman,(2018),12,"['Action', ' Adventure', ' Fantasy']",143,6.8,55,473345
130,Oblivion,(I) (2013),12,"['Action', ' Adventure', ' Sci-Fi']",124,7.0,54,526423
131,Mean Girls,(2004),6,['Comedy'],97,7.1,66,385391
132,Run Sweetheart Run,(2020),18,"['Horror', ' Thriller']",104,5.4,51,3382
133,No Country for Old Men,(2007),16,"['Crime', ' Drama', ' Thriller']",122,8.2,92,968828
134,The People We Hate at the Wedding,(2022),16,['Comedy'],99,5.7,37,2290
135,Knives Out,(2019),12,"['Comedy', ' Crime', ' Drama']",130,7.9,82,622745
136,Once Upon a Time... in Hollywood,(2019),16,"['Comedy', ' Drama']",161,7.6,83,730262
137,The Dark Knight,(2008),16,"['Action', ' Crime', ' Drama']",152,9.0,84,2637033
138,Inception,(2010),12,"['Action', ' Adventure', ' Sci-Fi']",148,8.8,74,2336780
139,Aquaman,(2018),12,"['Action', ' Adventure', ' Fantasy']",143,6.8,55,473345
140,Oblivion,(I) (2013),12,"['Action', ' Adventure', ' Sci-Fi']",124,7.0,54,526423
141,Mean Girls,(2004),6,['Comedy'],97,7.1,66,385391
142,Run Sweetheart Run,(2020),18,"['Horror', ' Thriller']",104,5.4,51,3382
143,No Country for Old Men,(2007),16,"['Crime', ' Drama', ' Thriller']",122,8.2,92,968828
144,The People We Hate at the Wedding,(2022),16,['Comedy'],99,5.7,37,2290
145,Knives Out,(2019),12,"['Comedy', ' Crime', ' Drama']",130,7.9,82,622745
146,Once Upon a Time... in Hollywood,(2019),16,"['Comedy', ' Drama']",161,7.6,83,730262
147,The Dark Knight,(2008),16,"['Action', ' Crime', ' Drama']",152,9.0,84,2637033
148,Inception,(2010),12,"['Action', ' Adventure', ' Sci-Fi']",148,8.8,74,2336780
149,Aquaman,(2018),12,"['Action', ' Adventure', ' Fantasy']",143,6.8,55,473345
150,Oblivion,(I) (2013),12,"['Action', ' Adventure', ' Sci-Fi']",124,7.0,54,526423
151,Mean Girls,(2004),6,['Comedy'],97,7.1,66,385391
152,Run Sweetheart Run,(2020),18,"['Horror', ' Thriller']",104,5.4,51,3382
153,No Country for Old Men,(2007),16,"['Crime', ' Drama', ' Thriller']",122,8.2,92,968828
154,Knives Out,(2019),12,"['Comedy', ' Crime', ' Drama']",130,7.9,82,622745
155,Once Upon a Time... in Hollywood,(2019),16,"['Comedy', ' Drama']",161,7.6,83,730262
156,The Dark Knight,(2008),16,"['Action', ' Crime', ' Drama']",152,9.0,84,2637033
157,Inception,(2010),12,"['Action', ' Adventure', ' Sci-Fi']",148,8.8,74,2336780
158,Aquaman,(2018),12,"['Action', ' Adventure', ' Fantasy']",143,6.8,55,473345
159,Oblivion,(I) (2013),12,"['Action', ' Adventure', ' Sci-Fi']",124,7.0,54,526423
160,Mean Girls,(2004),6,['Comedy'],97,7.1,66,385391
161,Run Sweetheart Run,(2020),18,"['Horror', ' Thriller']",104,5.4,51,3382
162,No Country for Old Men,(2007),16,"['Crime', ' Drama', ' Thriller']",122,8.2,92,968828
163,Knives Out,(2019),12,"['Comedy', ' Crime', ' Drama']",130,7.9,82,622745
164,Once Upon a Time... in Hollywood,(2019),16,"['Comedy', ' Drama']",161,7.6,83,730262
165,The Dark Knight,(2008),16,"['Action', ' Crime', ' Drama']",152,9.0,84,2637033
166,Inception,(2010),12,"['Action', ' Adventure', ' Sci-Fi']",148,8.8,74,2336780
167,Aquaman,(2018),12,"['Action', ' Adventure', ' Fantasy']",143,6.8,55,473345
168,Oblivion,(I) (2013),12,"['Action', ' Adventure', ' Sci-Fi']",124,7.0,54,526423
169,Mean Girls,(2004),6,['Comedy'],97,7.1,66,385391
170,Run Sweetheart Run,(2020),18,"['Horror', ' Thriller']",104,5.4,51,3382
171,No Country for Old Men,(2007),16,"['Crime', ' Drama', ' Thriller']",122,8.2,92,968828
172,Blacklight,(2022),12,"['Action', ' Thriller']",104,4.8,27,17943
173,Knives Out,(2019),12,"['Comedy', ' Crime', ' Drama']",130,7.9,82,622745
174,Once Upon a Time... in Hollywood,(2019),16,"['Comedy', ' Drama']",161,7.6,83,730262
175,The Dark Knight,(2008),16,"['Action', ' Crime', ' Drama']",152,9.0,84,2637033
176,Inception,(2010),12,"['Action', ' Adventure', ' Sci-Fi']",148,8.8,74,2336780
177,Aquaman,(2018),12,"['Action', ' Adventure', ' Fantasy']",143,6.8,55,473345
178,Oblivion,(I) (2013),12,"['Action', ' Adventure', ' Sci-Fi']",124,7.0,54,526423
179,Mean Girls,(2004),6,['Comedy'],97,7.1,66,385391
180,Run Sweetheart Run,(2020),18,"['Horror', ' Thriller']",104,5.4,51,3382
181,No Country for Old Men,(2007),16,"['Crime', ' Drama', ' Thriller']",122,8.2,92,968828
182,Blacklight,(2022),12,"['Action', ' Thriller']",104,4.8,27,17943
183,Knives Out,(2019),12,"['Comedy', ' Crime', ' Drama']",130,7.9,82,622745
184,Once Upon a Time... in Hollywood,(2019),16,"['Comedy', ' Drama']",161,7.6,83,730262
185,The Dark Knight,(2008),16,"['Action', ' Crime', ' Drama']",152,9.0,84,2637033
186,Inception,(2010),12,"['Action', ' Adventure', ' Sci-Fi']",148,8.8,74,2336780
187,Aquaman,(2018),12,"['Action', ' Adventure', ' Fantasy']",143,6.8,55,473345
188,Oblivion,(I) (2013),12,"['Action', ' Adventure', ' Sci-Fi']",124,7.0,54,526423
189,Mean Girls,(2004),6,['Comedy'],97,7.1,66,385391
190,Run Sweetheart Run,(2020),18,"['Horror', ' Thriller']",104,5.4,51,3382
191,No Country for Old Men,(2007),16,"['Crime', ' Drama', ' Thriller']",122,8.2,92,968828
192,Blacklight,(2022),12,"['Action', ' Thriller']",104,4.8,27,17943
193,Samaritan,(2022),16,"['Action', ' Drama', ' Fantasy']",102,5.7,45,43359
194,Knives Out,(2019),12,"['Comedy', ' Crime', ' Drama']",130,7.9,82,622745
195,Once Upon a Time... in Hollywood,(2019),16,"['Comedy', ' Drama']",161,7.6,83,730262
196,The Dark Knight,(2008),16,"['Action', ' Crime', ' Drama']",152,9.0,84,2637033
197,Inception,(2010),12,"['Action', ' Adventure', ' Sci-Fi']",148,8.8,74,2336780
198,Aquaman,(2018),12,"['Action', ' Adventure', ' Fantasy']",143,6.8,55,473345
199,Oblivion,(I) (2013),12,"['Action', ' Adventure', ' Sci-Fi']",124,7.0,54,526423
200,Mean Girls,(2004),6,['Comedy'],97,7.1,66,385391
201,Run Sweetheart Run,(2020),18,"['Horror', ' Thriller']",104,5.4,51,3382
202,No Country for Old Men,(2007),16,"['Crime', ' Drama', ' Thriller']",122,8.2,92,968828
203,Blacklight,(2022),12,"['Action', ' Thriller']",104,4.8,27,17943
204,Samaritan,(2022),16,"['Action', ' Drama', ' Fantasy']",102,5.7,45,43359
205,Knives Out,(2019),12,"['Comedy', ' Crime', ' Drama']",130,7.9,82,622745
206,Once Upon a Time... in Hollywood,(2019),16,"['Comedy', ' Drama']",161,7.6,83,730262
207,The Dark Knight,(2008),16,"['Action', ' Crime', ' Drama']",152,9.0,84,2637033
208,Inception,(2010),12,"['Action', ' Adventure', ' Sci-Fi']",148,8.8,74,2336780
209,Aquaman,(2018),12,"['Action', ' Adventure', ' Fantasy']",143,6.8,55,473345
210,Oblivion,(I) (2013),12,"['Action', ' Adventure', ' Sci-Fi']",124,7.0,54,526423
211,Mean Girls,(2004),6,['Comedy'],97,7.1,66,385391
212,Run Sweetheart Run,(2020),18,"['Horror', ' Thriller']",104,5.4,51,3382
213,No Country for Old Men,(2007),16,"['Crime', ' Drama', ' Thriller']",122,8.2,92,968828
214,Blacklight,(2022),12,"['Action', ' Thriller']",104,4.8,27,17943
215,Samaritan,(2022),16,"['Action', ' Drama', ' Fantasy']",102,5.7,45,43359
216,Brahmastra Part One: Shiva,(2022),,"['Action', ' Adventure', ' Fantasy']",167,5.6,57,103588
217,Once Upon a Time... in Hollywood,(2019),16,"['Comedy', ' Drama']",161,7.6,83,730262
218,The Dark Knight,(2008),16,"['Action', ' Crime', ' Drama']",152,9.0,84,2637033
219,Inception,(2010),12,"['Action', ' Adventure', ' Sci-Fi']",148,8.8,74,2336780
220,Aquaman,(2018),12,"['Action', ' Adventure', ' Fantasy']",143,6.8,55,473345
221,Oblivion,(I) (2013),12,"['Action', ' Adventure', ' Sci-Fi']",124,7.0,54,526423
222,Mean Girls,(2004),6,['Comedy'],97,7.1,66,385391
223,Run Sweetheart Run,(2020),18,"['Horror', ' Thriller']",104,5.4,51,3382
224,No Country for Old Men,(2007),16,"['Crime', ' Drama', ' Thriller']",122,8.2,92,968828
225,Blacklight,(2022),12,"['Action', ' Thriller']",104,4.8,27,17943
226,Samaritan,(2022),16,"['Action', ' Drama', ' Fantasy']",102,5.7,45,43359
227,Brahmastra Part One: Shiva,(2022),,"['Action', ' Adventure', ' Fantasy']",167,5.6,57,103588
228,Zack Snyder's Justice League,(2021),18,"['Action', ' Adventure', ' Fantasy']",242,8.0,54,396185
229,Once Upon a Time... in Hollywood,(2019),16,"['Comedy', ' Drama']",161,7.6,83,730262
230,The Dark Knight,(2008),16,"['Action', ' Crime', ' Drama']",152,9.0,84,2637033
231,Inception,(2010),12,"['Action', ' Adventure', ' Sci-Fi']",148,8.8,74,2336780
232,Aquaman,(2018),12,"['Action', ' Adventure', ' Fantasy']",143,6.8,55,473345
233,Oblivion,(I) (2013),12,"['Action', ' Adventure', ' Sci-Fi']",124,7.0,54,526423
234,Mean Girls,(2004),6,['Comedy'],97,7.1,66,385391
235,Run Sweetheart Run,(2020),18,"['Horror', ' Thriller']",104,5.4,51,3382
236,No Country for Old Men,(2007),16,"['Crime', ' Drama', ' Thriller']",122,8.2,92,968828
237,Blacklight,(2022),12,"['Action', ' Thriller']",104,4.8,27,17943
238,Samaritan,(2022),16,"['Action', ' Drama', ' Fantasy']",102,5.7,45,43359
239,Brahmastra Part One: Shiva,(2022),,"['Action', ' Adventure', ' Fantasy']",167,5.6,57,103588
240,Zack Snyder's Justice League,(2021),18,"['Action', ' Adventure', ' Fantasy']",242,8.0,54,396185
241,Once Upon a Time... in Hollywood,(2019),16,"['Comedy', ' Drama']",161,7.6,83,730262
242,The Dark Knight,(2008),16,"['Action', ' Crime', ' Drama']",152,9.0,84,2637033
243,Inception,(2010),12,"['Action', ' Adventure', ' Sci-Fi']",148,8.8,74,2336780
244,Aquaman,(2018),12,"['Action', ' Adventure', ' Fantasy']",143,6.8,55,473345
245,Oblivion,(I) (2013),12,"['Action', ' Adventure', ' Sci-Fi']",124,7.0,54,526423
246,Mean Girls,(2004),6,['Comedy'],97,7.1,66,385391
247,Run Sweetheart Run,(2020),18,"['Horror', ' Thriller']",104,5.4,51,3382
248,No Country for Old Men,(2007),16,"['Crime', ' Drama', ' Thriller']",122,8.2,92,968828
249,Blacklight,(2022),12,"['Action', ' Thriller']",104,4.8,27,17943
250,Samaritan,(2022),16,"['Action', ' Drama', ' Fantasy']",102,5.7,45,43359
251,Brahmastra Part One: Shiva,(2022),,"['Action', ' Adventure', ' Fantasy']",167,5.6,57,103588
252,Zack Snyder's Justice League,(2021),18,"['Action', ' Adventure', ' Fantasy']",242,8.0,54,396185
253,The Prestige,(2006),12,"['Drama', ' Mystery', ' Sci-Fi']",130,8.5,66,1326979
254,Once Upon a Time... in Hollywood,(2019),16,"['Comedy', ' Drama']",161,7.6,83,730262
255,The Dark Knight,(2008),16,"['Action', ' Crime', ' Drama']",152,9.0,84,2637033
256,Inception,(2010),12,"['Action', ' Adventure', ' Sci-Fi']",148,8.8,74,2336780
257,Aquaman,(2018),12,"['Action', ' Adventure', ' Fantasy']",143,6.8,55,473345
258,Oblivion,(I) (2013),12,"['Action', ' Adventure', ' Sci-Fi']",124,7.0,54,526423
259,Mean Girls,(2004),6,['Comedy'],97,7.1,66,385391
260,Run Sweetheart Run,(2020),18,"['Horror', ' Thriller']",104,5.4,51,3382
261,No Country for Old Men,(2007),16,"['Crime', ' Drama', ' Thriller']",122,8.2,92,968828
262,Blacklight,(2022),12,"['Action', ' Thriller']",104,4.8,27,17943
263,Samaritan,(2022),16,"['Action', ' Drama', ' Fantasy']",102,5.7,45,43359
264,Brahmastra Part One: Shiva,(2022),,"['Action', ' Adventure', ' Fantasy']",167,5.6,57,103588
265,Zack Snyder's Justice League,(2021),18,"['Action', ' Adventure', ' Fantasy']",242,8.0,54,396185
266,The Prestige,(2006),12,"['Drama', ' Mystery', ' Sci-Fi']",130,8.5,66,1326979
267,Once Upon a Time... in Hollywood,(2019),16,"['Comedy', ' Drama']",161,7.6,83,730262
268,The Dark Knight,(2008),16,"['Action', ' Crime', ' Drama']",152,9.0,84,2637033
269,Inception,(2010),12,"['Action', ' Adventure', ' Sci-Fi']",148,8.8,74,2336780
270,Aquaman,(2018),12,"['Action', ' Adventure', ' Fantasy']",143,6.8,55,473345
271,Oblivion,(I) (2013),12,"['Action', ' Adventure', ' Sci-Fi']",124,7.0,54,526423
272,Mean Girls,(2004),6,['Comedy'],97,7.1,66,385391
273,Run Sweetheart Run,(2020),18,"['Horror', ' Thriller']",104,5.4,51,3382
274,No Country for Old Men,(2007),16,"['Crime', ' Drama', ' Thriller']",122,8.2,92,968828
275,Blacklight,(2022),12,"['Action', ' Thriller']",104,4.8,27,17943
276,Samaritan,(2022),16,"['Action', ' Drama', ' Fantasy']",102,5.7,45,43359
277,Brahmastra Part One: Shiva,(2022),,"['Action', ' Adventure', ' Fantasy']",167,5.6,57,103588
278,Zack Snyder's Justice League,(2021),18,"['Action', ' Adventure', ' Fantasy']",242,8.0,54,396185
279,The Prestige,(2006),12,"['Drama', ' Mystery', ' Sci-Fi']",130,8.5,66,1326979
280,The Dark Knight Rises,(2012),12,"['Action', ' Drama']",164,8.4,78,1697213
281,Once Upon a Time... in Hollywood,(2019),16,"['Comedy', ' Drama']",161,7.6,83,730262
282,The Dark Knight,(2008),16,"['Action', ' Crime', ' Drama']",152,9.0,84,2637033
283,Inception,(2010),12,"['Action', ' Adventure', ' Sci-Fi']",148,8.8,74,2336780
284,Aquaman,(2018),12,"['Action', ' Adventure', ' Fantasy']",143,6.8,55,473345
285,Oblivion,(I) (2013),12,"['Action', ' Adventure', ' Sci-Fi']",124,7.0,54,526423
286,Mean Girls,(2004),6,['Comedy'],97,7.1,66,385391
287,Run Sweetheart Run,(2020),18,"['Horror', ' Thriller']",104,5.4,51,3382
288,No Country for Old Men,(2007),16,"['Crime', ' Drama', ' Thriller']",122,8.2,92,968828
289,Blacklight,(2022),12,"['Action', ' Thriller']",104,4.8,27,17943
290,Samaritan,(2022),16,"['Action', ' Drama', ' Fantasy']",102,5.7,45,43359
291,Brahmastra Part One: Shiva,(2022),,"['Action', ' Adventure', ' Fantasy']",167,5.6,57,103588
292,Zack Snyder's Justice League,(2021),18,"['Action', ' Adventure', ' Fantasy']",242,8.0,54,396185
293,The Prestige,(2006),12,"['Drama', ' Mystery', ' Sci-Fi']",130,8.5,66,1326979
294,The Dark Knight Rises,(2012),12,"['Action', ' Drama']",164,8.4,78,1697213
295,Once Upon a Time... in Hollywood,(2019),16,"['Comedy', ' Drama']",161,7.6,83,730262
296,The Dark Knight,(2008),16,"['Action', ' Crime', ' Drama']",152,9.0,84,2637033
297,Inception,(2010),12,"['Action', ' Adventure', ' Sci-Fi']",148,8.8,74,2336780
298,Aquaman,(2018),12,"['Action', ' Adventure', ' Fantasy']",143,6.8,55,473345
299,Oblivion,(I) (2013),12,"['Action', ' Adventure', ' Sci-Fi']",124,7.0,54,526423
300,Mean Girls,(2004),6,['Comedy'],97,7.1,66,385391
301,Run Sweetheart Run,(2020),18,"['Horror', ' Thriller']",104,5.4,51,3382
302,No Country for Old Men,(2007),16,"['Crime', ' Drama', ' Thriller']",122,8.2,92,968828
303,Blacklight,(2022),12,"['Action', ' Thriller']",104,4.8,27,17943
304,Samaritan,(2022),16,"['Action', ' Drama', ' Fantasy']",102,5.7,45,43359
305,Brahmastra Part One: Shiva,(2022),,"['Action', ' Adventure', ' Fantasy']",167,5.6,57,103588
306,Zack Snyder's Justice League,(2021),18,"['Action', ' Adventure', ' Fantasy']",242,8.0,54,396185
307,The Prestige,(2006),12,"['Drama', ' Mystery', ' Sci-Fi']",130,8.5,66,1326979
308,The Dark Knight Rises,(2012),12,"['Action', ' Drama']",164,8.4,78,1697213
309,Mad Max: Fury Road,(2015),16,"['Action', ' Adventure', ' Sci-Fi']",120,8.1,90,998270
310,Once Upon a Time... in Hollywood,(2019),16,"['Comedy', ' Drama']",161,7.6,83,730262
311,The Dark Knight,(2008),16,"['Action', ' Crime', ' Drama']",152,9.0,84,2637033
312,Inception,(2010),12,"['Action', ' Adventure', ' Sci-Fi']",148,8.8,74,2336780
313,Aquaman,(2018),12,"['Action', ' Adventure', ' Fantasy']",143,6.8,55,473345
314,Oblivion,(I) (2013),12,"['Action', ' Adventure', ' Sci-Fi']",124,7.0,54,526423
315,Mean Girls,(2004),6,['Comedy'],97,7.1,66,385391
316,Run Sweetheart Run,(2020),18,"['Horror', ' Thriller']",104,5.4,51,3382
317,No Country for Old Men,(2007),16,"['Crime', ' Drama', ' Thriller']",122,8.2,92,968828
318,Blacklight,(2022),12,"['Action', ' Thriller']",104,4.8,27,17943
319,Samaritan,(2022),16,"['Action', ' Drama', ' Fantasy']",102,5.7,45,43359
320,Brahmastra Part One: Shiva,(2022),,"['Action', ' Adventure', ' Fantasy']",167,5.6,57,103588
321,Zack Snyder's Justice League,(2021),18,"['Action', ' Adventure', ' Fantasy']",242,8.0,54,396185
322,The Prestige,(2006),12,"['Drama', ' Mystery', ' Sci-Fi']",130,8.5,66,1326979
323,The Dark Knight Rises,(2012),12,"['Action', ' Drama']",164,8.4,78,1697213
324,Mad Max: Fury Road,(2015),16,"['Action', ' Adventure', ' Sci-Fi']",120,8.1,90,998270
325,Once Upon a Time... in Hollywood,(2019),16,"['Comedy', ' Drama']",161,7.6,83,730262
326,The Dark Knight,(2008),16,"['Action', ' Crime', ' Drama']",152,9.0,84,2637033
327,Inception,(2010),12,"['Action', ' Adventure', ' Sci-Fi']",148,8.8,74,2336780
328,Aquaman,(2018),12,"['Action', ' Adventure', ' Fantasy']",143,6.8,55,473345
329,Oblivion,(I) (2013),12,"['Action', ' Adventure', ' Sci-Fi']",124,7.0,54,526423
330,Mean Girls,(2004),6,['Comedy'],97,7.1,66,385391
331,Run Sweetheart Run,(2020),18,"['Horror', ' Thriller']",104,5.4,51,3382
332,No Country for Old Men,(2007),16,"['Crime', ' Drama', ' Thriller']",122,8.2,92,968828
333,Blacklight,(2022),12,"['Action', ' Thriller']",104,4.8,27,17943
334,Samaritan,(2022),16,"['Action', ' Drama', ' Fantasy']",102,5.7,45,43359
335,Brahmastra Part One: Shiva,(2022),,"['Action', ' Adventure', ' Fantasy']",167,5.6,57,103588
336,Zack Snyder's Justice League,(2021),18,"['Action', ' Adventure', ' Fantasy']",242,8.0,54,396185
337,The Prestige,(2006),12,"['Drama', ' Mystery', ' Sci-Fi']",130,8.5,66,1326979
338,The Dark Knight Rises,(2012),12,"['Action', ' Drama']",164,8.4,78,1697213
339,Mad Max: Fury Road,(2015),16,"['Action', ' Adventure', ' Sci-Fi']",120,8.1,90,998270
340,Once Upon a Time... in Hollywood,(2019),16,"['Comedy', ' Drama']",161,7.6,83,730262
341,The Dark Knight,(2008),16,"['Action', ' Crime', ' Drama']",152,9.0,84,2637033
342,Inception,(2010),12,"['Action', ' Adventure', ' Sci-Fi']",148,8.8,74,2336780
343,Aquaman,(2018),12,"['Action', ' Adventure', ' Fantasy']",143,6.8,55,473345
