,movie,year,content_rating,genre,runtime_min,imdb_rating,metascore,votes
294,Death on the Nile,(2022),PG-13,"['Crime', ' Drama', ' Mystery']",127,6.3,52,145206
295,Strange World,(2022),PG,"['Animation', ' Action', ' Adventure']",102,5.8,66,903
296,Home Alone,(1990),PG,"['Comedy', ' Family']",103,7.7,63,566706
297,Chariots of Fire,(1981),PG,"['Biography', ' Drama', ' Sport']",125,7.1,78,61157
298,Avatar,(2009),PG-13,"['Action', ' Adventure', ' Fantasy']",162,7.8,83,1246167
299,The Santa Clause,(1994),PG,"['Comedy', ' Drama', ' Family']",97,6.5,57,117334
300,Rogue One: A Star Wars Story,(2016),PG-13,"['Action', ' Adventure', ' Sci-Fi']",133,7.8,65,634606
301,Avengers: Endgame,(2019),PG-13,"['Action', ' Adventure', ' Drama']",181,8.4,78,1119426
302,Fight Club,(1999),R,['Drama'],139,8.8,66,2109486
303,Morbius,(2022),PG-13,"['Action', ' Adventure', ' Horror']",104,5.2,35,120193
304,Doctor Strange in the Multiverse of Madness,(2022),PG-13,"['Action', ' Adventure', ' Fantasy']",126,6.9,60,405398
305,Titanic,(1997),PG-13,"['Drama', ' Romance']",194,7.9,75,1167589
306,Prey,(I) (2022),R,"['Action', ' Adventure', ' Drama']",99,7.2,71,184230
307,Death on the Nile,(2022),PG-13,"['Crime', ' Drama', ' Mystery']",127,6.3,52,145206
308,The Princess Bride,(1987),PG,"['Adventure', ' Family', ' Fantasy']",98,8.0,77,427741
309,Strange World,(2022),PG,"['Animation', ' Action', ' Adventure']",102,5.8,66,903
310,Home Alone,(1990),PG,"['Comedy', ' Family']",103,7.7,63,566706
311,Chariots of Fire,(1981),PG,"['Biography', ' Drama', ' Sport']",125,7.1,78,61157
312,Avatar,(2009),PG-13,"['Action', ' Adventure', ' Fantasy']",162,7.8,83,1246167
313,The Santa Clause,(1994),PG,"['Comedy', ' Drama', ' Family']",97,6.5,57,117334
314,Rogue One: A Star Wars Story,(2016),PG-13,"['Action', ' Adventure', ' Sci-Fi']",133,7.8,65,634606
315,Avengers: Endgame,(2019),PG-13,"['Action', ' Adventure', ' Drama']",181,8.4,78,1119426
316,Fight Club,(1999),R,['Drama'],139,8.8,66,2109486
317,Morbius,(2022),PG-13,"['Action', ' Adventure', ' Horror']",104,5.2,35,120193
318,Doctor Strange in the Multiverse of Madness,(2022),PG-13,"['Action', ' Adventure', ' Fantasy']",126,6.9,60,405398
319,Titanic,(1997),PG-13,"['Drama', ' Romance']",194,7.9,75,1167589
320,Prey,(I) (2022),R,"['Action', ' Adventure', ' Drama']",99,7.2,71,184230
321,Death on the Nile,(2022),PG-13,"['Crime', ' Drama', ' Mystery']",127,6.3,52,145206
322,The Princess Bride,(1987),PG,"['Adventure', ' Family', ' Fantasy']",98,8.0,77,427741
323,Eternals,(2021),PG-13,"['Action', ' Adventure', ' Fantasy']",156,6.3,52,338921
324,Strange World,(2022),PG,"['Animation', ' Action', ' Adventure']",102,5.8,66,903
325,Home Alone,(1990),PG,"['Comedy', ' Family']",103,7.7,63,566706
326,Chariots of Fire,(1981),PG,"['Biography', ' Drama', ' Sport']",125,7.1,78,61157
327,Avatar,(2009),PG-13,"['Action', ' Adventure', ' Fantasy']",162,7.8,83,1246167
328,The Santa Clause,(1994),PG,"['Comedy', ' Drama', ' Family']",97,6.5,57,117334
329,Rogue One: A Star Wars Story,(2016),PG-13,"['Action', ' Adventure', ' Sci-Fi']",133,7.8,65,634606
330,Avengers: Endgame,(2019),PG-13,"['Action', ' Adventure', ' Drama']",181,8.4,78,1119426
331,Fight Club,(1999),R,['Drama'],139,8.8,66,2109486
332,Morbius,(2022),PG-13,"['Action', ' Adventure', ' Horror']",104,5.2,35,120193
333,Doctor Strange in the Multiverse of Madness,(2022),PG-13,"['Action', ' Adventure', ' Fantasy']",126,6.9,60,405398
334,Titanic,(1997),PG-13,"['Drama', ' Romance']",194,7.9,75,1167589
335,Prey,(I) (2022),R,"['Action', ' Adventure', ' Drama']",99,7.2,71,184230
336,Death on the Nile,(2022),PG-13,"['Crime', ' Drama', ' Mystery']",127,6.3,52,145206
337,The Princess Bride,(1987),PG,"['Adventure', ' Family', ' Fantasy']",98,8.0,77,427741
338,Eternals,(2021),PG-13,"['Action', ' Adventure', ' Fantasy']",156,6.3,52,338921
339,Strange World,(2022),PG,"['Animation', ' Action', ' Adventure']",102,5.8,66,903
340,Home Alone,(1990),PG,"['Comedy', ' Family']",103,7.7,63,566706
341,Chariots of Fire,(1981),PG,"['Biography', ' Drama', ' Sport']",125,7.1,78,61157
342,Avatar,(2009),PG-13,"['Action', ' Adventure', ' Fantasy']",162,7.8,83,1246167
343,The Santa Clause,(1994),PG,"['Comedy', ' Drama', ' Family']",97,6.5,57,117334
344,Rogue One: A Star Wars Story,(2016),PG-13,"['Action', ' Adventure', ' Sci-Fi']",133,7.8,65,634606
345,Avengers: Endgame,(2019),PG-13,"['Action', ' Adventure', ' Drama']",181,8.4,78,1119426
346,Fight Club,(1999),R,['Drama'],139,8.8,66,2109486
347,Morbius,(2022),PG-13,"['Action', ' Adventure', ' Horror']",104,5.2,35,120193
348,Doctor Strange in the Multiverse of Madness,(2022),PG-13,"['Action', ' Adventure', ' Fantasy']",126,6.9,60,405398
349,Titanic,(1997),PG-13,"['Drama', ' Romance']",194,7.9,75,1167589
350,Prey,(I) (2022),R,"['Action', ' Adventure', ' Drama']",99,7.2,71,184230
351,Death on the Nile,(2022),PG-13,"['Crime', ' Drama', ' Mystery']",127,6.3,52,145206
352,The Princess Bride,(1987),PG,"['Adventure', ' Family', ' Fantasy']",98,8.0,77,427741
353,Eternals,(2021),PG-13,"['Action', ' Adventure', ' Fantasy']",156,6.3,52,338921
354,Home Alone,(1990),PG,"['Comedy', ' Family']",103,7.7,63,566706
355,Chariots of Fire,(1981),PG,"['Biography', ' Drama', ' Sport']",125,7.1,78,61157
356,Avatar,(2009),PG-13,"['Action', ' Adventure', ' Fantasy']",162,7.8,83,1246167
357,The Santa Clause,(1994),PG,"['Comedy', ' Drama', ' Family']",97,6.5,57,117334
358,Rogue One: A Star Wars Story,(2016),PG-13,"['Action', ' Adventure', ' Sci-Fi']",133,7.8,65,634606
359,Avengers: Endgame,(2019),PG-13,"['Action', ' Adventure', ' Drama']",181,8.4,78,1119426
360,Fight Club,(1999),R,['Drama'],139,8.8,66,2109486
361,Morbius,(2022),PG-13,"['Action', ' Adventure', ' Horror']",104,5.2,35,120193
362,Doctor Strange in the Multiverse of Madness,(2022),PG-13,"['Action', ' Adventure', ' Fantasy']",126,6.9,60,405398
363,Titanic,(1997),PG-13,"['Drama', ' Romance']",194,7.9,75,1167589
364,Prey,(I) (2022),R,"['Action', ' Adventure', ' Drama']",99,7.2,71,184230
365,Death on the Nile,(2022),PG-13,"['Crime', ' Drama', ' Mystery']",127,6.3,52,145206
366,The Princess Bride,(1987),PG,"['Adventure', ' Family', ' Fantasy']",98,8.0,77,427741
367,Eternals,(2021),PG-13,"['Action', ' Adventure', ' Fantasy']",156,6.3,52,338921
368,Home Alone,(1990),PG,"['Comedy', ' Family']",103,7.7,63,566706
369,Chariots of Fire,(1981),PG,"['Biography', ' Drama', ' Sport']",125,7.1,78,61157
370,Avatar,(2009),PG-13,"['Action', ' Adventure', ' Fantasy']",162,7.8,83,1246167
371,The Santa Clause,(1994),PG,"['Comedy', ' Drama', ' Family']",97,6.5,57,117334
372,Rogue One: A Star Wars Story,(2016),PG-13,"['Action', ' Adventure', ' Sci-Fi']",133,7.8,65,634606
373,Avengers: Endgame,(2019),PG-13,"['Action', ' Adventure', ' Drama']",181,8.4,78,1119426
374,Fight Club,(1999),R,['Drama'],139,8.8,66,2109486
375,Morbius,(2022),PG-13,"['Action', ' Adventure', ' Horror']",104,5.2,35,120193
376,Doctor Strange in the Multiverse of Madness,(2022),PG-13,"['Action', ' Adventure', ' Fantasy']",126,6.9,60,405398
377,Titanic,(1997),PG-13,"['Drama', ' Romance']",194,7.9,75,1167589
378,Prey,(I) (2022),R,"['Action', ' Adventure', ' Drama']",99,7.2,71,184230
379,Death on the Nile,(2022),PG-13,"['Crime', ' Drama', ' Mystery']",127,6.3,52,145206
380,The Princess Bride,(1987),PG,"['Adventure', ' Family', ' Fantasy']",98,8.0,77,427741
381,Eternals,(2021),PG-13,"['Action', ' Adventure', ' Fantasy']",156,6.3,52,338921
382,Avengers: Infinity War,(2018),PG-13,"['Action', ' Adventure', ' Sci-Fi']",149,8.4,68,1071709
383,Home Alone,(1990),PG,"['Comedy', ' Family']",103,7.7,63,566706
384,Chariots of Fire,(1981),PG,"['Biography', ' Drama', ' Sport']",125,7.1,78,61157
385,Avatar,(2009),PG-13,"['Action', ' Adventure', ' Fantasy']",162,7.8,83,1246167
386,The Santa Clause,(1994),PG,"['Comedy', ' Drama', ' Family']",97,6.5,57,117334
387,Rogue One: A Star Wars Story,(2016),PG-13,"['Action', ' Adventure', ' Sci-Fi']",133,7.8,65,634606
388,Avengers: Endgame,(2019),PG-13,"['Action', ' Adventure', ' Drama']",181,8.4,78,1119426
389,Fight Club,(1999),R,['Drama'],139,8.8,66,2109486
390,Morbius,(2022),PG-13,"['Action', ' Adventure', ' Horror']",104,5.2,35,120193
391,Doctor Strange in the Multiverse of Madness,(2022),PG-13,"['Action', ' Adventure', ' Fantasy']",126,6.9,60,405398
392,Titanic,(1997),PG-13,"['Drama', ' Romance']",194,7.9,75,1167589
393,Prey,(I) (2022),R,"['Action', ' Adventure', ' Drama']",99,7.2,71,184230
394,Death on the Nile,(2022),PG-13,"['Crime', ' Drama', ' Mystery']",127,6.3,52,145206
395,The Princess Bride,(1987),PG,"['Adventure', ' Family', ' Fantasy']",98,8.0,77,427741
396,Eternals,(2021),PG-13,"['Action', ' Adventure', ' Fantasy']",156,6.3,52,338921
397,Avengers: Infinity War,(2018),PG-13,"['Action', ' Adventure', ' Sci-Fi']",149,8.4,68,1071709
398,Home Alone,(1990),PG,"['Comedy', ' Family']",103,7.7,63,566706
399,Chariots of Fire,(1981),PG,"['Biography', ' Drama', ' Sport']",125,7.1,78,61157
400,Avatar,(2009),PG-13,"['Action', ' Adventure', ' Fantasy']",162,7.8,83,1246167
401,The Santa Clause,(1994),PG,"['Comedy', ' Drama', ' Family']",97,6.5,57,117334
402,Rogue One: A Star Wars Story,(2016),PG-13,"['Action', ' Adventure', ' Sci-Fi']",133,7.8,65,634606
403,Avengers: Endgame,(2019),PG-13,"['Action', ' Adventure', ' Drama']",181,8.4,78,1119426
404,Fight Club,(1999),R,['Drama'],139,8.8,66,2109486
405,Morbius,(2022),PG-13,"['Action', ' Adventure', ' Horror']",104,5.2,35,120193
406,Doctor Strange in the Multiverse of Madness,(2022),PG-13,"['Action', ' Adventure', ' Fantasy']",126,6.9,60,405398
407,Titanic,(1997),PG-13,"['Drama', ' Romance']",194,7.9,75,1167589
408,Prey,(I) (2022),R,"['Action', ' Adventure', ' Drama']",99,7.2,71,184230
409,Death on the Nile,(2022),PG-13,"['Crime', ' Drama', ' Mystery']",127,6.3,52,145206
410,The Princess Bride,(1987),PG,"['Adventure', ' Family', ' Fantasy']",98,8.0,77,427741
411,Eternals,(2021),PG-13,"['Action', ' Adventure', ' Fantasy']",156,6.3,52,338921
412,Avengers: Infinity War,(2018),PG-13,"['Action', ' Adventure', ' Sci-Fi']",149,8.4,68,1071709
413,Home Alone,(1990),PG,"['Comedy', ' Family']",103,7.7,63,566706
414,Chariots of Fire,(1981),PG,"['Biography', ' Drama', ' Sport']",125,7.1,78,61157
415,Avatar,(2009),PG-13,"['Action', ' Adventure', ' Fantasy']",162,7.8,83,1246167
416,The Santa Clause,(1994),PG,"['Comedy', ' Drama', ' Family']",97,6.5,57,117334
417,Rogue One: A Star Wars Story,(2016),PG-13,"['Action', ' Adventure', ' Sci-Fi']",133,7.8,65,634606
418,Avengers: Endgame,(2019),PG-13,"['Action', ' Adventure', ' Drama']",181,8.4,78,1119426
419,Fight Club,(1999),R,['Drama'],139,8.8,66,2109486
420,Morbius,(2022),PG-13,"['Action', ' Adventure', ' Horror']",104,5.2,35,120193
421,Doctor Strange in the Multiverse of Madness,(2022),PG-13,"['Action', ' Adventure', ' Fantasy']",126,6.9,60,405398
422,Titanic,(1997),PG-13,"['Drama', ' Romance']",194,7.9,75,1167589
423,Prey,(I) (2022),R,"['Action', ' Adventure', ' Drama']",99,7.2,71,184230
424,Death on the Nile,(2022),PG-13,"['Crime', ' Drama', ' Mystery']",127,6.3,52,145206
425,The Princess Bride,(1987),PG,"['Adventure', ' Family', ' Fantasy']",98,8.0,77,427741
426,Eternals,(2021),PG-13,"['Action', ' Adventure', ' Fantasy']",156,6.3,52,338921
427,Avengers: Infinity War,(2018),PG-13,"['Action', ' Adventure', ' Sci-Fi']",149,8.4,68,1071709
428,Willow,(1988),PG,"['Action', ' Adventure', ' Drama']",126,7.2,47,115839
429,Chariots of Fire,(1981),PG,"['Biography', ' Drama', ' Sport']",125,7.1,78,61157
430,Avatar,(2009),PG-13,"['Action', ' Adventure', ' Fantasy']",162,7.8,83,1246167
431,The Santa Clause,(1994),PG,"['Comedy', ' Drama', ' Family']",97,6.5,57,117334
432,Rogue One: A Star Wars Story,(2016),PG-13,"['Action', ' Adventure', ' Sci-Fi']",133,7.8,65,634606
433,Avengers: Endgame,(2019),PG-13,"['Action', ' Adventure', ' Drama']",181,8.4,78,1119426
434,Fight Club,(1999),R,['Drama'],139,8.8,66,2109486
435,Morbius,(2022),PG-13,"['Action', ' Adventure', ' Horror']",104,5.2,35,120193
436,Doctor Strange in the Multiverse of Madness,(2022),PG-13,"['Action', ' Adventure', ' Fantasy']",126,6.9,60,405398
437,Titanic,(1997),PG-13,"['Drama', ' Romance']",194,7.9,75,1167589
438,Prey,(I) (2022),R,"['Action', ' Adventure', ' Drama']",99,7.2,71,184230
439,Death on the Nile,(2022),PG-13,"['Crime', ' Drama', ' Mystery']",127,6.3,52,145206
440,The Princess Bride,(1987),PG,"['Adventure', ' Family', ' Fantasy']",98,8.0,77,427741
441,Eternals,(2021),PG-13,"['Action', ' Adventure', ' Fantasy']",156,6.3,52,338921
442,Avengers: Infinity War,(2018),PG-13,"['Action', ' Adventure', ' Sci-Fi']",149,8.4,68,1071709
443,Willow,(1988),PG,"['Action', ' Adventure', ' Drama']",126,7.2,47,115839
444,Chariots of Fire,(1981),PG,"['Biography', ' Drama', ' Sport']",125,7.1,78,61157
445,Avatar,(2009),PG-13,"['Action', ' Adventure', ' Fantasy']",162,7.8,83,1246167
446,The Santa Clause,(1994),PG,"['Comedy', ' Drama', ' Family']",97,6.5,57,117334
447,Rogue One: A Star Wars Story,(2016),PG-13,"['Action', ' Adventure', ' Sci-Fi']",133,7.8,65,634606
448,Avengers: Endgame,(2019),PG-13,"['Action', ' Adventure', ' Drama']",181,8.4,78,1119426
449,Fight Club,(1999),R,['Drama'],139,8.8,66,2109486
450,Morbius,(2022),PG-13,"['Action', ' Adventure', ' Horror']",104,5.2,35,120193
451,Doctor Strange in the Multiverse of Madness,(2022),PG-13,"['Action', ' Adventure', ' Fantasy']",126,6.9,60,405398
452,Titanic,(1997),PG-13,"['Drama', ' Romance']",194,7.9,75,1167589
453,Prey,(I) (2022),R,"['Action', ' Adventure', ' Drama']",99,7.2,71,184230
454,Death on the Nile,(2022),PG-13,"['Crime', ' Drama', ' Mystery']",127,6.3,52,145206
455,The Princess Bride,(1987),PG,"['Adventure', ' Family', ' Fantasy']",98,8.0,77,427741
456,Eternals,(2021),PG-13,"['Action', ' Adventure', ' Fantasy']",156,6.3,52,338921
457,Avengers: Infinity War,(2018),PG-13,"['Action', ' Adventure', ' Sci-Fi']",149,8.4,68,1071709
458,Willow,(1988),PG,"['Action', ' Adventure', ' Drama']",126,7.2,47,115839
459,Spider-Man,(2002),PG-13,"['Action', ' Adventure', ' Sci-Fi']",121,7.4,73,815750
460,Avatar,(2009),PG-13,"['Action', ' Adventure', ' Fantasy']",162,7.8,83,1246167
461,The Santa Clause,(1994),PG,"['Comedy', ' Drama', ' Family']",97,6.5,57,117334
462,Rogue One: A Star Wars Story,(2016),PG-13,"['Action', ' Adventure', ' Sci-Fi']",133,7.8,65,634606
463,Avengers: Endgame,(2019),PG-13,"['Action', ' Adventure', ' Drama']",181,8.4,78,1119426
464,Fight Club,(1999),R,['Drama'],139,8.8,66,2109486
465,Morbius,(2022),PG-13,"['Action', ' Adventure', ' Horror']",104,5.2,35,120193
466,Doctor Strange in the Multiverse of Madness,(2022),PG-13,"['Action', ' Adventure', ' Fantasy']",126,6.9,60,405398
467,Titanic,(1997),PG-13,"['Drama', ' Romance']",194,7.9,75,1167589
468,Prey,(I) (2022),R,"['Action', ' Adventure', ' Drama']",99,7.2,71,184230
469,Death on the Nile,(2022),PG-13,"['Crime', ' Drama', ' Mystery']",127,6.3,52,145206
470,The Princess Bride,(1987),PG,"['Adventure', ' Family', ' Fantasy']",98,8.0,77,427741
471,Eternals,(2021),PG-13,"['Action', ' Adventure', ' Fantasy']",156,6.3,52,338921
472,Avengers: Infinity War,(2018),PG-13,"['Action', ' Adventure', ' Sci-Fi']",149,8.4,68,1071709
473,Willow,(1988),PG,"['Action', ' Adventure', ' Drama']",126,7.2,47,115839
474,Spider-Man,(2002),PG-13,"['Action', ' Adventure', ' Sci-Fi']",121,7.4,73,815750
475,Avatar,(2009),PG-13,"['Action', ' Adventure', ' Fantasy']",162,7.8,83,1246167
476,The Santa Clause,(1994),PG,"['Comedy', ' Drama', ' Family']",97,6.5,57,117334
477,Rogue One: A Star Wars Story,(2016),PG-13,"['Action', ' Adventure', ' Sci-Fi']",133,7.8,65,634606
478,Avengers: Endgame,(2019),PG-13,"['Action', ' Adventure', ' Drama']",181,8.4,78,1119426
479,Fight Club,(1999),R,['Drama'],139,8.8,66,2109486
480,Morbius,(2022),PG-13,"['Action', ' Adventure', ' Horror']",104,5.2,35,120193
481,Doctor Strange in the Multiverse of Madness,(2022),PG-13,"['Action', ' Adventure', ' Fantasy']",126,6.9,60,405398
482,Titanic,(1997),PG-13,"['Drama', ' Romance']",194,7.9,75,1167589
483,Prey,(I) (2022),R,"['Action', ' Adventure', ' Drama']",99,7.2,71,184230
484,Death on the Nile,(2022),PG-13,"['Crime', ' Drama', ' Mystery']",127,6.3,52,145206
485,The Princess Bride,(1987),PG,"['Adventure', ' Family', ' Fantasy']",98,8.0,77,427741
486,Eternals,(2021),PG-13,"['Action', ' Adventure', ' Fantasy']",156,6.3,52,338921
487,Avengers: Infinity War,(2018),PG-13,"['Action', ' Adventure', ' Sci-Fi']",149,8.4,68,1071709
488,Willow,(1988),PG,"['Action', ' Adventure', ' Drama']",126,7.2,47,115839
489,Spider-Man,(2002),PG-13,"['Action', ' Adventure', ' Sci-Fi']",121,7.4,73,815750
490,The Santa Clause,(1994),PG,"['Comedy', ' Drama', ' Family']",97,6.5,57,117334
491,Rogue One: A Star Wars Story,(2016),PG-13,"['Action', ' Adventure', ' Sci-Fi']",133,7.8,65,634606
492,Avengers: Endgame,(2019),PG-13,"['Action', ' Adventure', ' Drama']",181,8.4,78,1119426
493,Fight Club,(1999),R,['Drama'],139,8.8,66,2109486
494,Morbius,(2022),PG-13,"['Action', ' Adventure', ' Horror']",104,5.2,35,120193
495,Doctor Strange in the Multiverse of Madness,(2022),PG-13,"['Action', ' Adventure', ' Fantasy']",126,6.9,60,405398
496,Titanic,(1997),PG-13,"['Drama', ' Romance']",194,7.9,75,1167589
497,Prey,(I) (2022),R,"['Action', ' Adventure', ' Drama']",99,7.2,71,184230
498,Death on the Nile,(2022),PG-13,"['Crime', ' Drama', ' Mystery']",127,6.3,52,145206
499,The Princess Bride,(1987),PG,"['Adventure', ' Family', ' Fantasy']",98,8.0,77,427741
500,Eternals,(2021),PG-13,"['Action', ' Adventure', ' Fantasy']",156,6.3,52,338921
501,Avengers: Infinity War,(2018),PG-13,"['Action', ' Adventure', ' Sci-Fi']",149,8.4,68,1071709
502,Willow,(1988),PG,"['Action', ' Adventure', ' Drama']",126,7.2,47,115839
503,Spider-Man,(2002),PG-13,"['Action', ' Adventure', ' Sci-Fi']",121,7.4,73,815750
504,The Santa Clause,(1994),PG,"['Comedy', ' Drama', ' Family']",97,6.5,57,117334
505,Rogue One: A Star Wars Story,(2016),PG-13,"['Action', ' Adventure', ' Sci-Fi']",133,7.8,65,634606
506,Avengers: Endgame,(2019),PG-13,"['Action', ' Adventure', ' Drama']",181,8.4,78,1119426
507,Fight Club,(1999),R,['Drama'],139,8.8,66,2109486
508,Morbius,(2022),PG-13,"['Action', ' Adventure', ' Horror']",104,5.2,35,120193
509,Doctor Strange in the Multiverse of Madness,(2022),PG-13,"['Action', ' Adventure', ' Fantasy']",126,6.9,60,405398
510,Titanic,(1997),PG-13,"['Drama', ' Romance']",194,7.9,75,1167589
511,Prey,(I) (2022),R,"['Action', ' Adventure', ' Drama']",99,7.2,71,184230
512,Death on the Nile,(2022),PG-13,"['Crime', ' Drama', ' Mystery']",127,6.3,52,145206
513,The Princess Bride,(1987),PG,"['Adventure', ' Family', ' Fantasy']",98,8.0,77,427741
514,Eternals,(2021),PG-13,"['Action', ' Adventure', ' Fantasy']",156,6.3,52,338921
515,Avengers: Infinity War,(2018),PG-13,"['Action', ' Adventure', ' Sci-Fi']",149,8.4,68,1071709
516,Willow,(1988),PG,"['Action', ' Adventure', ' Drama']",126,7.2,47,115839
517,Spider-Man,(2002),PG-13,"['Action', ' Adventure', ' Sci-Fi']",121,7.4,73,815750
518,Rogue One: A Star Wars Story,(2016),PG-13,"['Action', ' Adventure', ' Sci-Fi']",133,7.8,65,634606
519,Avengers: Endgame,(2019),PG-13,"['Action', ' Adventure', ' Drama']",181,8.4,78,1119426
520,Fight Club,(1999),R,['Drama'],139,8.8,66,2109486
521,Morbius,(2022),PG-13,"['Action', ' Adventure', ' Horror']",104,5.2,35,120193
522,Doctor Strange in the Multiverse of Madness,(2022),PG-13,"['Action', ' Adventure', ' Fantasy']",126,6.9,60,405398
523,Titanic,(1997),PG-13,"['Drama', ' Romance']",194,7.9,75,1167589
524,Prey,(I) (2022),R,"['Action', ' Adventure', ' Drama']",99,7.2,71,184230
525,Death on the Nile,(2022),PG-13,"['Crime', ' Drama', ' Mystery']",127,6.3,52,145206
526,The Princess Bride,(1987),PG,"['Adventure', ' Family', ' Fantasy']",98,8.0,77,427741
527,Eternals,(2021),PG-13,"['Action', ' Adventure', ' Fantasy']",156,6.3,52,338921
528,Avengers: Infinity War,(2018),PG-13,"['Action', ' Adventure', ' Sci-Fi']",149,8.4,68,1071709
529,Willow,(1988),PG,"['Action', ' Adventure', ' Drama']",126,7.2,47,115839
530,Spider-Man,(2002),PG-13,"['Action', ' Adventure', ' Sci-Fi']",121,7.4,73,815750
531,Zootopia,(2016),PG,"['Animation', ' Adventure', ' Comedy']",108,8.0,78,498020
532,Rogue One: A Star Wars Story,(2016),PG-13,"['Action', ' Adventure', ' Sci-Fi']",133,7.8,65,634606
533,Avengers: Endgame,(2019),PG-13,"['Action', ' Adventure', ' Drama']",181,8.4,78,1119426
534,Fight Club,(1999),R,['Drama'],139,8.8,66,2109486
535,Morbius,(2022),PG-13,"['Action', ' Adventure', ' Horror']",104,5.2,35,120193
536,Doctor Strange in the Multiverse of Madness,(2022),PG-13,"['Action', ' Adventure', ' Fantasy']",126,6.9,60,405398
537,Titanic,(1997),PG-13,"['Drama', ' Romance']",194,7.9,75,1167589
538,Prey,(I) (2022),R,"['Action', ' Adventure', ' Drama']",99,7.2,71,184230
539,Death on the Nile,(2022),PG-13,"['Crime', ' Drama', ' Mystery']",127,6.3,52,145206
